YEAR,CITIES,POPULATION
2016,Abilene,"122,225"
2016,Norman,"122,180"
2016,Vallejo,"121,299"
2016,Berkeley,"121,240"
2016,RoundRock,"120,892"
2016,AnnArbor,"120,782"
2016,Fargo,"120,762"
2016,Columbia,"120,612"
2016,Allentown,"120,443"
2016,Evansville,"119,477"
2016,Beaumont,"118,299"
2016,Odessa,"117,871"
2016,Wilmington,"117,525"
2016,Arvada,"117,453"
2016,Independence,"117,030"
2016,Provo,"116,868"
2016,Lansing,"116,020"
2016,ElMonte,"115,807"
2016,Springfield,"115,715"
2016,Fairfield,"114,756"
2016,Clearwater,"114,361"
2016,Peoria,"114,265"
2016,Rochester,"114,011"
2016,Carlsbad,"113,952"
2016,Westminster,"113,875"
2016,WestJordan,"113,699"
2016,Pearland,"113,570"
2016,Richardson,"113,347"
2016,Downey,"113,267"
2016,MiamiGardens,"113,058"
2016,Temecula,"113,054"
2016,CostaMesa,"112,822"
2016,CollegeStation,"112,141"
2016,Elgin,"112,123"
2016,Murrieta,"111,674"
2016,Gresham,"111,523"
2016,HighPoint,"111,223"
2016,Antioch,"110,898"
2016,Inglewood,"110,654"
2016,Cambridge,"110,651"
2016,Lowell,"110,558"
2016,Manchester,"110,506"
2016,Billings,"110,323"
2016,Pueblo,"110,291"
2016,PalmBay,"110,104"
2016,Centennial,"109,932"
2016,Richmond,"109,813"
2016,SanBuenaventura(Ventura),"109,592"
2016,PompanoBeach,"109,393"
2016,NorthCharleston,"109,298"
2016,Everett,"109,043"
2016,Waterbury,"108,272"
2016,WestPalmBeach,"108,161"
2016,Boulder,"108,090"
2016,WestCovina,"107,847"
2016,BrokenArrow,"107,403"
2016,Clovis,"106,583"
2016,DalyCity,"106,472"
2016,Lakeland,"106,420"
2016,SantaMaria,"106,290"
2016,Norwalk,"106,178"
2016,SandySprings,"105,703"
2016,Hillsboro,"105,164"
2016,GreenBay,"105,139"
2016,Tyler,"104,798"
2016,WichitaFalls,"104,724"
2016,Lewisville,"104,659"
2016,Burbank,"104,447"
2016,Greeley,"103,990"
2016,SanMateo,"103,959"
2016,ElCajon,"103,768"
2016,JurupaValley,"103,541"
2016,Rialto,"103,314"
2016,Davenport,"102,612"
2016,LeagueCity,"102,010"
2016,Davie,"101,871"
2016,LasCruces,"101,759"
2016,SouthBend,"101,735"
2016,Vista,"101,659"
2016,Renton,"100,953"
2016,SanAngelo,"100,702"
2016,Roanoke,"99,660"
2016,Kenosha,"99,631"
2016,Tuscaloosa,"99,543"
2016,Allen,"99,179"
2016,Erie,"98,593"
2016,Sparks,"98,345"
2016,Vacaville,"98,303"
2016,Albany,"98,111"
2016,Beaverton,"97,590"
2016,Compton,"97,550"
2016,Orem,"97,499"
2016,Flint,"97,386"
2016,FederalWay,"96,757"
2016,MissionViejo,"96,396"
2016,SpokaneValley,"96,340"
2016,BocaRaton,"96,114"
2016,Lee'sSummit,"96,076"
2016,RioRancho,"96,028"
2016,Sandy,"95,836"
2016,Brockton,"95,630"
2016,Meridian,"95,623"
2016,SouthGate,"95,538"
2016,Lawrence,"95,358"
2016,SanMarcos,"95,261"
2016,Portsmouth,"95,252"
2016,NewBedford,"95,032"
2016,Yuma,"94,906"
2016,Lawton,"94,653"
2016,Roswell,"94,598"
2016,Dearborn,"94,444"
2016,Livonia,"94,041"
2016,Yakima,"93,986"
2016,Sunrise,"93,734"
2016,Hesperia,"93,724"
2016,Quincy,"93,688"
2016,Longmont,"92,858"
2016,Carson,"92,797"
2016,Plantation,"92,706"
2016,Lynn,"92,697"
2016,SantaMonica,"92,478"
2016,SantaBarbara,"91,930"
2016,MiamiBeach,"91,917"
2016,Redding,"91,808"
2016,Chico,"91,567"
2016,Westminster,"91,565"
2016,Greenville,"91,495"
2016,Nampa,"91,382"
2016,Edmond,"91,191"
2016,Bend,"91,122"
2016,Carmel,"91,065"
2016,SanLeandro,"90,465"
2016,Fishers,"90,127"
2016,Deltona,"90,124"
2016,Concord,"89,891"
2016,Tracy,"89,274"
2016,Suffolk,"89,273"
2016,Asheville,"89,121"
2016,Livermore,"89,115"
2016,Newton,"89,045"
2016,FallRiver,"88,930"
2016,Menifee,"88,531"
2016,Indio,"88,488"
2016,Norwalk,"88,438"
2016,Waukegan,"88,182"
2016,SugarLand,"88,177"
2016,FortSmith,"88,133"
2016,Hawthorne,"88,031"
2016,Nashua,"87,882"
2016,Chino,"87,776"
2016,Kirkland,"87,701"
2016,Edinburg,"87,650"
2016,Reading,"87,575"
2016,Bellingham,"87,574"
2016,CitrusHeights,"87,432"
2016,Whittier,"86,883"
2016,Ogden,"86,701"
2016,NewportBeach,"86,688"
2016,Champaign,"86,637"
2016,Duluth,"86,293"
2016,O'Fallon,"86,274"
2016,Clifton,"85,845"
2016,Alhambra,"85,474"
2016,Bloomington,"85,319"
2016,PalmCoast,"85,109"
2016,Danbury,"84,992"
2016,Hoover,"84,978"
2016,RedwoodCity,"84,950"
2016,Bloomington,"84,465"
2016,Hemet,"84,281"
2016,MountPleasant,"84,170"
2016,Trenton,"84,056"
2016,SantaFe,"83,875"
2016,JohnsCreek,"83,873"
2016,Fayetteville,"83,826"
2016,Troy,"83,641"
2016,Mission,"83,563"
2016,Bryan,"83,260"
2016,LakeForest,"83,240"
2016,BuenaPark,"83,156"
2016,Largo,"83,065"
2016,Cicero,"82,992"
2016,Avondale,"82,881"
2016,SiouxCity,"82,872"
2016,Merced,"82,594"
2016,St.George,"82,318"
2016,Conroe,"82,286"
2016,Pleasanton,"82,270"
2016,Longview,"82,055"
2016,Medford,"81,636"
2016,Warwick,"81,579"
2016,Westland,"81,545"
2016,Somerville,"81,322"
2016,Melbourne,"81,185"
2016,Lakewood,"81,138"
2016,FarmingtonHills,"81,129"
2016,Cranston,"81,034"
2016,Kennewick,"80,454"
2016,MountainView,"80,447"
2016,Napa,"80,416"
2016,Tustin,"80,395"
2016,Lynchburg,"80,212"
2016,Lawrence,"80,209"
2016,DeerfieldBeach,"79,764"
2016,BrooklynPark,"79,707"
2016,NewRochelle,"79,557"
2016,Parma,"79,425"
2016,Alameda,"78,906"
2016,ChinoHills,"78,822"
2016,Springdale,"78,557"
2016,Bloomington,"78,005"
2016,Bellflower,"77,790"
2016,Racine,"77,571"
2016,Milpitas,"77,528"
2016,Auburn,"77,472"
2016,Pharr,"77,320"
2016,Scranton,"77,291"
2016,Folsom,"77,271"
2016,Goodyear,"77,258"
2016,Plymouth,"77,216"
2016,FortMyers,"77,146"
2016,Hammond,"77,134"
2016,Manteca,"76,908"
2016,Loveland,"76,897"
2016,LakeCharles,"76,848"
2016,Upland,"76,684"
2016,St.Joseph,"76,472"
2016,BaldwinPark,"76,464"
2016,Gary,"76,424"
2016,Perris,"76,331"
2016,Baytown,"75,992"
2016,Kalamazoo,"75,984"
2016,Layton,"75,655"
2016,SanRamon,"75,639"
2016,BoyntonBeach,"75,569"
2016,Wyoming,"75,567"
2016,Gastonia,"75,536"
2016,ArlingtonHeights,"75,525"
2016,UnionCity,"75,322"
2016,Bethlehem,"75,293"
2016,Evanston,"74,895"
2016,Jonesboro,"74,889"
2016,Franklin,"74,794"
2016,MissouriCity,"74,561"
2016,Bolingbrook,"74,518"
2016,Schaumburg,"74,446"
2016,Camden,"74,420"
2016,IowaCity,"74,398"
2016,WarnerRobins,"74,388"
2016,Appleton,"74,370"
2016,RapidCity,"74,048"
2016,NewBraunfels,"73,959"
2016,Albany,"73,801"
2016,Temple,"73,600"
2016,FlowerMound,"73,547"
2016,RochesterHills,"73,422"
2016,Southfield,"73,100"
2016,RockHill,"72,937"
2016,Turlock,"72,796"
2016,Decatur,"72,706"
2016,NewBritain,"72,558"
2016,AppleValley,"72,553"
2016,Bismarck,"72,417"
2016,Missoula,"72,364"
2016,Waukesha,"72,363"
2016,RanchoCordova,"72,326"
2016,Gulfport,"72,076"
2016,Lafayette,"71,782"
2016,Lauderhill,"71,626"
2016,Flagstaff,"71,459"
2016,Wilmington,"71,442"
2016,Pawtucket,"71,427"
2016,Canton,"71,323"
2016,Redlands,"71,288"
2016,Lynwood,"71,187"
2016,Pittsburg,"70,679"
2016,Passaic,"70,635"
2016,Pasco,"70,579"
2016,Frederick,"70,060"
2016,Weston,"70,015"
2016,NorthRichlandHills,"69,798"
2016,MapleGrove,"69,576"
2016,Kissimmee,"69,369"
2016,UnionCity,"69,296"
2016,St.Charles,"69,293"
2016,WalnutCreek,"69,122"
2016,SouthJordan,"69,034"
2016,Muncie,"69,010"
2016,CedarPark,"68,918"
2016,Woodbury,"68,820"
2016,Palatine,"68,766"
2016,BossierCity,"68,485"
2016,Dothan,"68,468"
2016,MountVernon,"68,344"
2016,EauClaire,"68,339"
2016,YorbaLinda,"68,235"
2016,Davis,"68,111"
2016,Homestead,"67,996"
2016,Waterloo,"67,934"
2016,RedondoBeach,"67,867"
2016,Jacksonville,"67,784"
2016,Gaithersburg,"67,776"
2016,Victoria,"67,670"
2016,St.Cloud,"67,641"
2016,Marysville,"67,626"
2016,Greenville,"67,453"
2016,DelrayBeach,"67,371"
2016,Camarillo,"67,363"
2016,Georgetown,"67,140"
2016,Kenner,"67,089"
2016,PaloAlto,"67,024"
2016,Jackson,"67,005"
2016,SouthSanFrancisco,"66,980"
2016,Rockville,"66,940"
2016,YubaCity,"66,845"
2016,JohnsonCity,"66,677"
2016,DaytonaBeach,"66,645"
2016,Oshkosh,"66,579"
2016,Broomfield,"66,529"
2016,Eagan,"66,428"
2016,NorthLittleRock,"66,278"
2016,Bayonne,"66,238"
2016,Ames,"66,191"
2016,Mansfield,"65,631"
2016,Harlingen,"65,539"
2016,Alpharetta,"65,338"
2016,LagunaNiguel,"65,328"
2016,SanClemente,"65,309"
2016,Conway,"65,300"
2016,BowlingGreen,"65,234"
2016,Tamarac,"65,199"
2016,Shawnee,"65,194"
2016,Rogers,"65,021"
2016,Schenectady,"64,913"
2016,EastOrange,"64,789"
2016,Lodi,"64,641"
2016,Buckeye,"64,629"
2016,WestDesMoines,"64,560"
2016,SantaCruz,"64,465"
2016,Madera,"64,444"
2016,Youngstown,"64,312"
2016,NorthPort,"64,274"
2016,Skokie,"64,270"
2016,LakeElsinore,"64,205"
2016,Janesville,"64,159"
2016,Cheyenne,"64,019"
2016,EdenPrairie,"63,914"
2016,Wellington,"63,900"
2016,Jupiter,"63,813"
2016,Sammamish,"63,773"
2016,Lorain,"63,730"
2016,PicoRivera,"63,635"
2016,Montebello,"63,335"
2016,Encinitas,"63,131"
2016,Auburn,"63,118"
2016,Waltham,"63,002"
2016,Blaine,"62,892"
2016,Haverhill,"62,873"
2016,Rocklin,"62,787"
2016,Tulare,"62,779"
2016,CouncilBluffs,"62,524"
2016,Redmond,"62,458"
2016,CoonRapids,"62,359"
2016,NorthMiami,"62,139"
2016,Hamilton,"62,127"
2016,Rowlett,"61,999"
2016,SanMarcos,"61,980"
2016,Lakeville,"61,938"
2016,Springfield,"61,893"
2016,GrandJunction,"61,881"
2016,LaHabra,"61,664"
2016,Moore,"61,415"
2016,Burnsville,"61,290"
2016,Taylor,"61,177"
2016,Eastvale,"61,151"
2016,NationalCity,"61,147"
2016,Lehi,"61,130"
2016,PortOrange,"61,105"
2016,MontereyPark,"61,075"
2016,Marietta,"60,941"
2016,TerreHaute,"60,852"
2016,Malden,"60,840"
2016,Lakewood,"60,665"
2016,Utica,"60,652"
2016,Cupertino,"60,643"
2016,Brentwood,"60,532"
2016,Petaluma,"60,530"
2016,Vineland,"60,525"
2016,Taylorsville,"60,436"
2016,IdahoFalls,"60,211"
2016,Noblesville,"60,183"
2016,Bristol,"60,147"
2016,WestAllis,"60,087"
2016,Gardena,"60,048"
2016,LaMesa,"59,948"
2016,St.ClairShores,"59,775"
2016,Pontiac,"59,698"
2016,Meriden,"59,622"
2016,Dublin,"59,583"
2016,CoconutCreek,"59,405"
2016,Casper,"59,324"
2016,Owensboro,"59,273"
2016,Ocala,"59,253"
2016,ChapelHill,"59,246"
2016,Pflugerville,"59,245"
2016,Lancaster,"59,218"
2016,Novi,"59,211"
2016,GreatFalls,"59,178"
2016,Springfield,"59,087"
2016,Woodland,"59,068"
2016,RoyalOak,"59,006"
2016,Porterville,"58,978"
2016,SanRafael,"58,954"
2016,HuntingtonPark,"58,879"
2016,OrlandPark,"58,862"
2016,Ankeny,"58,627"
2016,Bartlett,"58,622"
2016,Sanford,"58,605"
2016,Dubuque,"58,531"
2016,Arcadia,"58,523"
2016,Bowie,"58,393"
2016,WhitePlains,"58,241"
2016,DesPlaines,"58,141"
2016,Doral,"57,947"
2016,Margate,"57,870"
2016,Santee,"57,834"
2016,Kokomo,"57,799"
2016,CastleRock,"57,666"
2016,GrandForks,"57,339"
2016,MidwestCity,"57,305"
2016,St.Peters,"57,289"
2016,Medford,"57,213"
2016,Corvallis,"57,110"
2016,Hendersonville,"57,050"
2016,NewBrunswick,"56,910"
2016,Taunton,"56,843"
2016,TinleyPark,"56,831"
2016,DiamondBar,"56,793"
2016,Smyrna,"56,664"
2016,Sarasota,"56,610"
2016,Greenwood,"56,545"
2016,FountainValley,"56,529"
2016,Valdosta,"56,474"
2016,OakLawn,"56,257"
2016,Novato,"56,004"
2016,Chicopee,"55,991"
2016,WeymouthTown,"55,972"
2016,DearbornHeights,"55,761"
2016,Berwyn,"55,748"
2016,Bradenton,"55,687"
2016,Hempstead,"55,555"
2016,Hanford,"55,547"
2016,RockyMount,"55,466"
2016,PortArthur,"55,427"
2016,Shoreline,"55,333"
2016,Kettering,"55,306"
2016,Anderson,"55,130"
2016,Decatur,"55,072"
2016,Gilroy,"55,069"
2016,Richland,"54,989"
2016,Manhattan,"54,983"
2016,Highland,"54,939"
2016,Paramount,"54,909"
2016,CommerceCity,"54,869"
2016,Huntersville,"54,839"
2016,Euless,"54,769"
2016,Pocatello,"54,746"
2016,CarsonCity,"54,742"
2016,Colton,"54,712"
2016,CasaGrande,"54,534"
2016,WestHaven,"54,516"
2016,Rosemead,"54,500"
2016,BlueSprings,"54,431"
2016,Hoboken,"54,379"
2016,Normal,"54,264"
2016,BonitaSprings,"54,198"
2016,MountProspect,"54,171"
2016,CathedralCity,"54,056"
2016,Watsonville,"53,796"
2016,Pensacola,"53,779"
2016,PalmBeachGardens,"53,778"
2016,LakeHavasuCity,"53,743"
2016,Elyria,"53,715"
2016,Bellevue,"53,505"
2016,Wheaton,"53,389"
2016,WestNewYork,"53,343"
2016,Yucaipa,"53,309"
2016,Southaven,"53,214"
2016,Albany,"53,211"
2016,Revere,"53,157"
2016,Caldwell,"53,149"
2016,Harrisonburg,"53,078"
2016,WestSacramento,"52,981"
2016,Lenexa,"52,903"
2016,Kingsport,"52,806"
2016,Burlington,"52,709"
2016,Delano,"52,707"
2016,Leesburg,"52,607"
2016,DeSoto,"52,599"
2016,Milford,"52,536"
2016,PerthAmboy,"52,499"
2016,Peabody,"52,491"
2016,Brookhaven,"52,444"
2016,Minnetonka,"52,369"
2016,PalmDesert,"52,231"
2016,Placentia,"52,228"
2016,Elkhart,"52,221"
2016,Joplin,"52,195"
2016,PinellasPark,"52,137"
2016,LaCrosse,"52,109"
2016,Grapevine,"51,971"
2016,AppleValley,"51,957"
2016,Tigard,"51,902"
2016,Glendora,"51,851"
2016,Florissant,"51,776"
2016,OakPark,"51,774"
2016,HoffmanEstates,"51,738"
2016,Kentwood,"51,689"
2016,BattleCreek,"51,534"
2016,GrandIsland,"51,517"
2016,AlisoViejo,"51,424"
2016,Edina,"51,350"
2016,Olympia,"51,202"
2016,Parker,"51,163"
2016,Enid,"51,004"
2016,Burien,"50,997"
2016,CoralGables,"50,815"
2016,Logan,"50,676"
2016,Plainfield,"50,636"
2016,Cerritos,"50,555"
2016,Galveston,"50,550"
2016,Coeurd'Alene,"50,285"
2016,Lakewood,"50,279"
2016,Poway,"50,077"
2016,Methuen,"49,917"
2016,Troy,"49,702"
2016,Azusa,"49,628"
2016,Wilson,"49,620"
2016,Bedford,"49,528"
2016,Stillwater,"49,504"
2016,DownersGrove,"49,473"
2016,Apopka,"49,458"
2016,Summerville,"49,323"
2016,Monroe,"49,297"
2016,Murray,"49,230"
2016,LaMirada,"49,216"
2016,CuyahogaFalls,"49,206"
2016,Collierville,"49,177"
2016,Charleston,"49,138"
2016,Newark,"49,134"
2016,Saginaw,"48,984"
2016,RanchoSantaMargarita,"48,969"
2016,Cypress,"48,906"
2016,Harrisburg,"48,904"
2016,Dunwoody,"48,884"
2016,EastLansing,"48,870"
2016,Middletown,"48,813"
2016,St.LouisPark,"48,747"
2016,Minot,"48,743"
2016,Sheboygan,"48,686"
2016,Mishawaka,"48,679"
2016,NiagaraFalls,"48,632"
2016,Smyrna,"48,596"
2016,Covina,"48,549"
2016,Portage,"48,508"
2016,CedarHill,"48,343"
2016,Ceres,"48,278"
2016,TexasCity,"48,262"
2016,TwinFalls,"48,260"
2016,Roswell,"48,184"
2016,Huntington,"48,113"
2016,Madison,"47,959"
2016,Wauwatosa,"47,945"
2016,Lawrence,"47,866"
2016,Kannapolis,"47,839"
2016,Alexandria,"47,832"
2016,St.Cloud,"47,809"
2016,Wylie,"47,701"
2016,PalmSprings,"47,689"
2016,Lacey,"47,688"
2016,Chesterfield,"47,659"
2016,Roseville,"47,602"
2016,SanLuisObispo,"47,536"
2016,Glenview,"47,475"
2016,SanJacinto,"47,413"
2016,Euclid,"47,360"
2016,Apex,"47,349"
2016,EastProvidence,"47,337"
2016,Salina,"47,336"
2016,Draper,"47,328"
2016,Jeffersonville,"47,124"
2016,Bentonville,"47,093"
2016,Lincoln,"47,030"
2016,Hattiesburg,"46,926"
2016,Charlottesville,"46,912"
2016,Maricopa,"46,903"
2016,Columbus,"46,850"
2016,Mentor,"46,732"
2016,Mansfield,"46,678"
2016,Keller,"46,646"
2016,Middletown,"46,544"
2016,Elmhurst,"46,387"
2016,Beavercreek,"46,376"
2016,Everett,"46,340"
2016,Littleton,"46,333"
2016,Titusville,"46,019"
2016,Biloxi,"45,975"
2016,WestLafayette,"45,872"
2016,Newark,"45,810"
2016,Binghamton,"45,672"
2016,Dublin,"45,568"
2016,Beaumont,"45,349"
2016,FortPierce,"45,295"
2016,Bozeman,"45,250"
2016,Blacksburg,"45,038"
2016,Burleson,"45,016"
2016,Coachella,"44,953"
2016,Sayreville,"44,905"
2016,Ocoee,"44,820"
2016,Hackensack,"44,756"
2016,CutlerBay,"44,707"
2016,ClevelandHeights,"44,633"
2016,Danville,"44,631"
2016,Strongsville,"44,631"
2016,Altoona,"44,589"
2016,Bothell,"44,546"
2016,Attleboro,"44,434"
2016,HaltomCity,"44,361"
2016,OaklandPark,"44,326"
2016,BarnstableTown,"44,254"
2016,ElCentro,"44,201"
2016,MorganHill,"44,155"
2016,Bountiful,"44,078"
2016,NorthMiamiBeach,"43,891"
2016,York,"43,859"
2016,PineBluff,"43,841"
2016,Lombard,"43,815"
2016,OroValley,"43,781"
2016,Lompoc,"43,712"
2016,NorthLauderdale,"43,699"
2016,Rockwall,"43,586"
2016,AltamonteSprings,"43,492"
2016,Marana,"43,474"
2016,Freeport,"43,279"
2016,SierraVista,"43,208"
2016,DeKalb,"43,194"
2016,Salem,"43,132"
2016,PrescottValley,"43,132"
2016,Urbandale,"43,018"
2016,JeffersonCity,"43,013"
2016,SanBruno,"42,957"
2016,FondduLac,"42,951"
2016,Plainfield,"42,933"
2016,Concord,"42,904"
2016,Pittsfield,"42,846"
2016,Riverton,"42,838"
2016,BellGardens,"42,806"
2016,PeachtreeCorners,"42,773"
2016,Leander,"42,761"
2016,RohnertPark,"42,622"
2016,Fairfield,"42,617"
2016,Brentwood,"42,517"
2016,Prescott,"42,513"
2016,LittleElm,"42,504"
2016,Moorhead,"42,492"
2016,Brea,"42,471"
2016,Linden,"42,457"
2016,RanchoPalosVerdes,"42,435"
2016,TheColony,"42,408"
2016,Burlington,"42,260"
2016,Moline,"42,250"
2016,OrmondBeach,"42,162"
2016,Kearny,"42,126"
2016,Midland,"42,096"
2016,GooseCreek,"42,039"
2016,Urbana,"42,014"
2016,StateCollege,"41,992"
2016,WinterGarden,"41,988"
2016,Belleville,"41,906"
2016,Danville,"41,898"
2016,Edmonds,"41,840"
2016,Mankato,"41,720"
2016,Leominster,"41,663"
2016,Farmington,"41,629"
2016,Sherman,"41,567"
2016,Westfield,"41,552"
2016,Manassas,"41,483"
2016,Findlay,"41,422"
2016,Woonsocket,"41,406"
2016,CedarFalls,"41,390"
2016,Beverly,"41,365"
2016,Coppell,"41,360"
2016,BuffaloGrove,"41,346"
2016,Shelton,"41,334"
2016,Hutchinson,"41,310"
2016,Huntsville,"41,208"
2016,Bartlett,"41,178"
2016,LaQuinta,"40,956"
2016,Campbell,"40,939"
2016,Covington,"40,797"
2016,Sumter,"40,723"
2016,Bremerton,"40,675"
2016,Puyallup,"40,640"
2016,Oakley,"40,622"
2016,Shakopee,"40,610"
2016,Wilkes-Barre,"40,569"
2016,Hickory,"40,567"
2016,Quincy,"40,531"
2016,HiltonHeadIsland,"40,500"
2016,Hagerstown,"40,452"
2016,Fitchburg,"40,414"
2016,SanGabriel,"40,404"
2016,LaPuente,"40,377"
2016,CrystalLake,"40,339"
2016,Holyoke,"40,280"
2016,Calexico,"40,232"
2016,Streamwood,"40,166"
2016,Maplewood,"40,150"
2016,WakeForest,"40,112"
2016,CarolStream,"40,069"
2016,Weslaco,"40,033"
2016,Greenacres,"40,013"
2016,Gainesville,"40,000"
2016,BullheadCity,"39,970"
2016,Florence,"39,959"
2016,ApacheJunction,"39,954"
2016,Warren,"39,898"
2016,Lancaster,"39,848"
2016,NewBerlin,"39,803"
2016,GroveCity,"39,721"
2016,Romeoville,"39,706"
2016,Chelsea,"39,699"
2016,Marlborough,"39,697"
2016,CapeGirardeau,"39,628"
2016,Norwich,"39,556"
2016,HallandaleBeach,"39,500"
2016,Duncanville,"39,457"
2016,Schertz,"39,453"
2016,Woburn,"39,452"
2016,Annapolis,"39,418"
2016,Friendswood,"39,396"
2016,Clovis,"39,373"
2016,CulverCity,"39,364"
2016,Oviedo,"39,337"
2016,Hurst,"39,160"
2016,Meridian,"39,113"
2016,Pacifica,"39,062"
2016,Kyle,"39,060"
2016,Germantown,"39,056"
2016,Westerville,"38,985"
2016,Northglenn,"38,982"
2016,Keizer,"38,980"
2016,WinterHaven,"38,953"
2016,LakeOswego,"38,945"
2016,Montclair,"38,944"
2016,Wausau,"38,872"
2016,Lancaster,"38,867"
2016,SpanishFork,"38,861"
2016,Tupelo,"38,842"
2016,PleasantGrove,"38,756"
2016,AtlanticCity,"38,735"
2016,Stanton,"38,644"
2016,Delaware,"38,643"
2016,Marion,"38,480"
2016,Milton,"38,411"
2016,Muskogee,"38,352"
2016,Muskegon,"38,349"
2016,Florence,"38,317"
2016,Wheeling,"38,315"
2016,Brighton,"38,314"
2016,Carpentersville,"38,291"
2016,Martinez,"38,259"
2016,IndianTrail,"38,222"
2016,RockIsland,"38,210"
2016,Roy,"38,201"
2016,PlantCity,"38,200"
2017,NYK,"8,622,698"
2017,LAL,"3,999,759"
2017,CHI,"2,716,450"
2017,HOU,"2,312,717"
2017,PHO,"1,626,078"
2017,PHI,"1,580,863"
2017,SAS,"1,511,946"
2017,SanDiego,"1,419,516"
2017,DAL,"1,341,075"
2017,SanJose,"1,035,317"
2017,Austin,"950,715"
2017,Jacksonville,"892,062"
2017,GSW,"884,363"
2017,Columbus,"879,170"
2017,FortWorth,"874,168"
2017,IND,"863,002"
2017,CHO,"859,035"
2017,Seattle,"724,745"
2017,DEN,"704,621"
2017,WAS,"693,972"
2017,BOS,"685,094"
2017,ElPaso,"683,577"
2017,DET,"673,104"
2017,Nashville-Davidson,"667,560"
2017,MEM,"652,236"
2017,POR,"647,805"
2017,OKC,"643,648"
2017,LasVegas,"641,676"
2017,Louisville/JeffersonCounty,"621,349"
2017,Baltimore,"611,648"
2017,MIL,"595,351"
2017,Albuquerque,"558,545"
2017,Tucson,"535,677"
2017,Fresno,"527,438"
2017,SAC,"501,901"
2017,Mesa,"496,401"
2017,KansasCity,"488,943"
2017,ATL,"486,290"
2017,LongBeach,"469,450"
2017,Omaha,"466,893"
2017,Raleigh,"464,758"
2017,ColoradoSprings,"464,474"
2017,MIA,"463,347"
2017,VirginiaBeach,"450,435"
2017,Oakland,"425,195"
2017,MIN,"422,331"
2017,Tulsa,"401,800"
2017,Arlington,"396,394"
2017,NOP,"393,292"
2017,Wichita,"390,591"
2017,CLE,"385,525"
2017,Tampa,"385,430"
2017,Bakersfield,"380,874"
2017,Aurora,"366,623"
2017,Anaheim,"352,497"
2017,Honolulu,"350,395"
2017,SantaAna,"334,136"
2017,Riverside,"327,728"
2017,CorpusChristi,"325,605"
2017,Lexington-Fayette,"321,959"
2017,Stockton,"310,496"
2017,St.Louis,"308,626"
2017,St.Paul,"306,621"
2017,Henderson,"302,539"
2017,Pittsburgh,"302,407"
2017,Cincinnati,"301,301"
2017,Anchorage,"294,356"
2017,Greensboro,"290,222"
2017,Plano,"286,143"
2017,Newark,"285,154"
2017,Lincoln,"284,736"
2017,ORL,"280,257"
2017,Irvine,"277,453"
2017,Toledo,"276,491"
2017,JerseyCity,"270,753"
2017,ChulaVista,"270,471"
2017,Durham,"267,743"
2017,FortWayne,"265,904"
2017,St.Petersburg,"263,255"
2017,Laredo,"260,654"
2017,Buffalo,"258,612"
2017,Madison,"255,214"
2017,Lubbock,"253,888"
2017,Chandler,"253,458"
2017,Scottsdale,"249,950"
2017,Reno,"248,853"
2017,Glendale,"246,709"
2017,Norfolk,"244,703"
2017,Winston-Salem,"244,605"
2017,NorthLasVegas,"242,975"
2017,Gilbert,"242,354"
2017,Chesapeake,"240,397"
2017,Irving,"240,373"
2017,Hialeah,"239,673"
2017,Garland,"238,002"
2017,Fremont,"234,962"
2017,Richmond,"227,032"
2017,BoiseCity,"226,570"
2017,BatonRouge,"225,374"
2017,DesMoines,"217,521"
